sentence,start,end,duration,talks_id
" And in this, towns  begin to rethink how they organize the urban landscape,  so that people are encouraged to slow down and smell the roses and connect with one another. ",435.858,445.858,10,73
" So they might curb traffic, or put in a park bench, or some green space. ",445.858,450.858,5,73
" And in some ways, these changes add up to more than the sum of their parts,  because I think when a Slow City becomes officially a Slow City, it's kind of like a philosophical declaration. ",450.858,458.858,8,73
" It's saying to the rest of world, and to the people in that town,  that we believe that in the 21st century, slowness has a role to play. ",458.858,467.858,9,73
" In medicine, I think a lot of people are deeply disillusioned  with the kind of quick-fix mentality you find in conventional medicine. ",467.858,473.858,6,73
" And millions of them around the world are turning  to complementary and alternative forms of medicine,  which tend to tap into sort of slower, gentler, more holistic forms of healing. ",473.858,483.858,10,73
" Now, obviously the jury is out on many of these complementary therapies,  and I personally doubt that the coffee enema will ever, you know, gain mainstream approval. ",483.858,492.858,9,73
" But other treatments  such as acupuncture and massage, and even just relaxation, clearly have some kind of benefit. ",492.858,499.858,7,73
" And blue-chip medical colleges everywhere  are starting to study these things to find out how they work, and what we might learn from them. ",499.858,506.858,7,73
"Sex. There's an awful lot of fast sex around, isn't there? ",506.858,508.858,2,73
 I was coming to -- well -- no pun intended there. ,508.858,514.858,6,73
" I was making my way, let's say, slowly to Oxford,  and I went through a news agent, and I saw a magazine,  a men's magazine, and it said on the front, ""How to bring your partner to orgasm in 30 seconds."" ",514.858,524.858,10,73
" So, you know, even sex is on a stopwatch these days. ",524.858,528.858,4,73
" Now, you know,  I like a quickie as much as the next person,  but I think that there's an awful lot to be gained from slow sex -- from slowing down in the bedroom. ",528.858,537.858,9,73
" You know, you tap into that -- those deeper,  sort of, psychological, emotional, spiritual currents, and you get a better orgasm with the buildup. ",537.858,546.858,9,73
"You can get more bang for your buck, let's say. ",546.858,548.858,2,73
" I mean, the Pointer Sisters said it most eloquently, didn't they, when they sang the praises of ""a lover with a slow hand."" ",548.858,554.858,6,73
" Now, we all laughed at Sting  a few years ago when he went Tantric,  but you fast-forward a few years, and now you find couples of all ages  flocking to workshops, or maybe just  on their own in their own bedrooms, finding ways to put on the brakes and have better sex. ",554.858,569.858,15,73
" And of course, in Italy where -- I mean, Italians always seem to know  where to find their pleasure -- they've launched an official Slow Sex movement. ",569.858,576.858,7,73
The workplace. ,577.858,579.858,2,73
 Right across much of the world --  North America being a notable exception -- working hours have been coming down. ,579.858,585.858,6,73
" And Europe is an example of that,  and people finding that their quality of life improves  as they're working less, and also that their hourly productivity goes up. ",585.858,594.858,9,73
" Now, clearly there are problems with  the 35-hour workweek in France -- too much, too soon, too rigid. ",594.858,600.858,6,73
" But other countries in Europe, notably the Nordic countries,  are showing that it's possible  to have a kick-ass economy without being a workaholic. ",600.858,609.858,9,73
" And Norway, Sweden,  Denmark and Finland now rank  among the top six most competitive nations on Earth,  and they work the kind of hours that would make the average American weep with envy. ",609.858,620.858,11,73
" And if you go beyond sort of the country level,  down at the micro-company level,  more and more companies now are realizing  that they need to allow their staff  either to work fewer hours or just to unplug --  to take a lunch break, or to go sit in a quiet room,  to switch off their Blackberrys and laptops -- you at the back --  mobile phones,  during the work day or on the weekend, so that they have time to recharge  and for the brain to slide into that kind of creative mode of thought. ",620.858,648.858,28,73
" It's not just, though, these days, adults who overwork, though, is it? It's children, too. ",649.858,654.858,5,73
" I'm 37, and my childhood ended in the mid-'80s,  and I look at kids now, and I'm just amazed by the way they  race around with more homework,  more tutoring, more extracurriculars than we would ever have conceived of a generation ago. ",655.858,667.858,12,73
" And some of the most heartrending emails  that I get on my website  are actually from adolescents  hovering on the edge of burnout, pleading with me  to write to their parents,  to help them slow down, to help them get off this full-throttle treadmill. ",667.858,684.858,17,73
" But thankfully, there is a backlash there in parenting as well,  and you're finding that, you know, towns in the United States  are now banding together and banning extracurriculars  on a particular day of the month, so that people can, you know, decompress and have some family time, and slow down. ",684.858,696.858,12,73
Homework is another thing. There are homework bans ,697.858,700.858,3,73
" springing up all over the developed world  in schools which had been piling on the homework for years, and now they're discovering that less can be more. ",701.858,708.858,7,73
" So there was a case up in Scotland recently  where a fee-paying, high-achieving private school  banned homework  for everyone under the age of 13,  and the high-achieving parents freaked out and said,  ""What are you -- you know, our kids will fall"" -- the headmaster said, ""No, no, your children need to slow down at the end of the day."" ",708.858,723.858,15,73
" And just this last month, the exam results came in,  and in math, science, marks went up 20 percent on average last year. ",723.858,731.858,8,73
" And I think what's very revealing is that  the elite universities, who are often cited as the reason  that people drive their kids and hothouse them so much,  are starting to notice the caliber of students coming to them is falling. These kids have wonderful marks; ",731.858,744.858,13,73
