sentence,start,end,duration,talks_id
여러분에게 한 가지 드리고 싶은 말은 ,600.932,603.278,2.346000000000004,45969
"물론, 미스터 포테이토 헤드의  배경 이야기가",603.302,605.7040000000001,2.4019999999999304,45969
앞으로도 기억하기 좋은 이야기지만 ,605.7280000000001,609.156,3.4279999999999973,45969
제가 하고 싶은 말은  한 국가가 강력하다는 것은,609.18,613.328,4.1480000000000254,45969
연민과 실용주의에  기반한다는 것입니다.,614.48,616.797,2.3170000000000077,45969
무력과 공포가 아니고요. ,616.821,618.7280000000001,1.9069999999999252,45969
"하센펠드, 제 친인척들  여러분의 친인척들에 대한 이런 이야기들은",629.097,633.263,4.166000000000054,45969
오늘날에도 여전히 일어나고 있습니다.  모두 같은 이야기이니까요.,633.2869999999999,635.837,2.5499999999999545,45969
강한 국가에서는 난민에게 이렇게 말합니다.,637.227,640.504,3.277000000000044,45969
"""오지마""가 아닌 ",640.528,643.725,3.1970000000000027,45969
"""이제 괜찮아요,  이제 안전해요"" 라고요.",643.749,646.566,2.8170000000000077,45969
감사합니다. ,647.07,648.2330000000001,1.1629999999998972,45969
감사합니다. ,651.106,652.312,1.2060000000000173,45969
1969년 7월  ,12.815,15.333,2.5180000000000007,45970
미국인 세 명이 우주로 출발했습니다. ,15.333,18.267,2.9339999999999997,45970
그들은 달 표면에 도착해 ,18.291,20.684,2.3930000000000007,45970
"익히 알려진,  인류의 위대한 도약을 해냈습니다.",20.708000000000002,24.184,3.476000000000002,45970
버즈 올드린과 닐 암스트롱이  달 표면에 내려서,24.208000000000002,27.309,3.101000000000002,45970
깃발을 세웠습니다. ,27.333000000000002,28.601,1.268000000000001,45970
당연히 미국은 그 순간을  커다란 승리로 기념했습니다.,28.625,34.059,5.4339999999999975,45970
모두가 놀라운 업적이라 생각합니다. ,34.083,37.059,2.9759999999999986,45970
하지만 달에 남기고 온 건 깃발만이 아닙니다.,37.083,39.351,2.2680000000000007,45970
기념패도 하나 남겼습니다. ,39.375,40.852,1.4769999999999968,45970
이 아름다운 기념패에 대해  ,40.876,42.516999999999996,1.6410000000000051,45970
여러분께 말씀드리려고 합니다. ,42.541000000000004,45.101000000000006,2.5600000000000023,45970
"먼저 여기, 지구 전역을  나타낸 지구본 그림 두 개가 보입니다.",45.125,48.663999999999994,3.539000000000001,45970
여기 아름다운 구절이 새겨져 있습니다. ,48.666000000000004,50.668,2.0020000000000024,45970
“인류에 평화를 전하러 왔습니다.” ,50.668,52.412,1.7439999999999998,45970
"일단, 이 구절은 시적으로  아름다울 뿐만 아니라",52.416000000000004,55.516999999999996,3.1010000000000066,45970
처음 달에 도착한 순간을 전하기 위해 가장 적절한 글꼴로 쓰였습니다.,55.541000000000004,59.391999999999996,3.8510000000000066,45970
이 글꼴은 산업 예술적이며 공학적인 느낌이 듭니다.,59.416000000000004,62.601000000000006,3.1850000000000023,45970
또한 달에 존재하는 것을 위한 ,62.625,64.197,1.5720000000000027,45970
가장 멋진 이름을 가지고 있죠.  푸투라.,64.221,68.017,3.795999999999992,45970
"지금부터 글꼴에 대해 소개하고, ",68.041,69.883,1.8419999999999987,45970
왜 이 글꼴이 달 착륙에 적절한지 말씀드리죠.,69.883,72.31700000000002,2.434000000000012,45970
그건 단순히 의례적으로 사용한게 아녔어요.,72.31700000000002,74.375,2.0579999999999927,45970
사실 여러분 모두  오늘 이 장소에 오셨을 때,75.208,77.976,2.7680000000000007,45970
글꼴에 대해 생각하셨을 겁니다. ,78.0,80.601,2.600999999999999,45970
비록 의식하지 않았더라도 ,80.625,81.892,1.266999999999996,45970
여러분 모두 무의식적으로  타이포그래피 전문가입니다.,81.916,84.89200000000001,2.9759999999999986,45970
"타이포그래피는 글꼴이 세상에  어떻게 사용되는지 연구하는 학문이고,",84.916,89.26700000000001,4.350999999999999,45970
글꼴은 세계 모든 사람이 사용하는  시각언어입니다.,89.291,93.208,3.9170000000000016,45970
여기 재미있는 점이 있습니다. ,93.958,96.26700000000001,2.308999999999997,45970
여러분은 저처럼 글꼴에  집착하는 사람이 아닐 겁니다.,96.291,99.059,2.7680000000000007,45970
"물론 예외도 있을 수 있지만,  아니더라도 괜찮습니다.",99.083,101.809,2.7259999999999986,45970
저는 프로젝트에 적합한 글꼴을 찾기 위해,101.833,103.809,1.975999999999999,45970
매일 몇 시간을 쓸 때도 있고 ,103.833,106.64299999999999,2.8100000000000023,45970
적절한 특징이 있는 글꼴을 얻기 위해 ,106.667,108.976,2.308999999999997,45970
매년 수천 달러를 쓰기도 하죠. ,109.0,110.653,1.6529999999999916,45970
하지만 여러분도  일상적으로 글꼴을 평가합니다.,110.653,114.226,3.5730000000000075,45970
"믿기 힘드시다면, 여기 어떻게 오셨는지 생각해보세요.",114.25,116.809,2.558999999999997,45970
도로 표지판을 보며 길을 찾았고 ,116.833,118.601,1.768000000000001,45970
심지어 휴대폰에서도 ,118.625,120.059,1.4339999999999975,45970
어떤 신호는 신뢰하고  어떤 신호는 무시할지 고민합니다.,120.083,123.559,3.4759999999999986,45970
글꼴을 평가하면서요. ,123.583,124.851,1.268000000000001,45970
또 새로운 물건을 살 때 ,124.875,127.101,2.225999999999999,45970
어떤 물건이 비싸거나 저렴한지 ,127.125,129.649,2.524000000000001,45970
혹은 구하기 어렵거나  쉽게 구할 수 있는지 고민해야 합니다.,129.673,133.392,3.7189999999999936,45970
재미있는 점은 ,133.416,135.017,1.600999999999999,45970
대단해 보이지 않을 수도 있지만 ,135.041,136.899,1.858000000000004,45970
뭔가 어색하게 사용된 글꼴을 보면 ,136.923,139.226,2.3029999999999973,45970
바로 눈치챈다는 사실이죠. ,139.25,140.601,1.350999999999999,45970
제가 타이포그래피를 사랑하고 ,143.041,144.726,1.6850000000000025,45970
글꼴과 푸투라를 사랑하는 이유는 ,144.75,147.017,2.266999999999996,45970
글꼴을 제가 모든 영역에서  연구하기 때문입니다.,147.041,150.892,3.8509999999999986,45970
발걸음이 닿는 길거리와 손에 닿는 모든 책을 더불어,150.916,153.601,2.6850000000000023,45970
읽을 수 있는 모든 것이  사랑하는 글꼴로 가득 차 있습니다.,153.625,158.767,5.141999999999996,45970
"이제, 타이포그래피의 역사와  여기에 일어난 사건을 이해한다면",158.791,163.101,4.310000000000001,45970
이전에 일어난 모든 것들의 역사를  간직하게 될 것입니다.,163.125,166.517,3.391999999999996,45970
이것이 푸투라 체 입니다. ,166.541,168.767,2.225999999999999,45970
"앞서 이야기 한 바와 같이,  이 글꼴은 축소판 모더니즘입니다.",168.791,172.18400000000003,3.3930000000000007,45970
"이 글꼴을 통해 모더니즘이  미국으로 스며들었으며,",172.208,174.976,2.7680000000000007,45970
푸투라는 20세기 들어  가장 많이 쓰였거나,175.0,178.226,3.2259999999999986,45970
가장 많은 종류의 글꼴로 파생되었죠. ,178.25,180.226,1.975999999999999,45970
"“적을수록 좋다,”  이는 모더니즘의 경구입니다.",180.25,183.55900000000003,3.308999999999997,45970
시각예술에서 같은 일이 벌어졌습니다. ,183.583,185.851,2.2680000000000007,45970
본질과 기본 형태에 집중하고 ,185.875,188.433,2.5579999999999927,45970
기하학적 구조에 주목하자. ,188.433,189.851,1.4180000000000064,45970
푸투라는 이러한 요소를  핵심으로 생각합니다.,189.875,192.601,2.7259999999999986,45970
"눈치채셨겠지만, 푸투라의 형태는 ",192.625,194.60299999999998,1.9780000000000089,45970
"동그라미, 네모, 세모를  내부에 간직합니다.",194.60299999999998,196.80900000000003,2.2059999999999893,45970
글자 몇 개는 모두  동그라미에 기반합니다.,196.833,198.93400000000003,2.100999999999999,45970
O와 D 그리고 C가 그렇고 ,198.958,200.226,1.268000000000001,45970
다른 글자는 세모처럼  꼭짓점을 가집니다.,200.25,203.726,3.4759999999999986,45970
다른 글자들은 마치 자나 컴퍼스로 ,203.75,205.976,2.225999999999999,45970
그린 것처럼 생겼습니다. ,206.0,207.30900000000003,1.3089999999999975,45970
"기하학적이고, 수학적이며, 정교한 느낌을 줍니다.",207.333,210.017,2.683999999999997,45970
사실 이 모든 체계가 글꼴을  디자인하는 방식에,210.041,212.642,2.600999999999999,45970
일관적으로 적용됩니다. ,212.666,214.18400000000003,1.518000000000001,45970
"한 글자를 어떤 글자와 다른 모습으로, 뭔가 새롭게 만들려면",214.208,217.55900000000003,3.3509999999999986,45970
"이처럼 얇은 형태, 중간 형태,  두꺼운 형태가 있습니다.",217.583,221.80900000000003,4.225999999999999,45970
글꼴 전체가 서로 다른 매력을 가지고 있습니다.,221.833,224.80900000000003,2.9759999999999986,45970
이는 과거와 분리되려는 의식적인 경향으로,224.833,226.80900000000003,1.975999999999999,45970
손으로 쓴 게 아니라  기계로 만든 듯한 느낌을 줍니다.,226.833,230.101,3.2680000000000007,45970
손으로 쓴 글꼴은 이렇게 생겼습니다. ,230.125,232.43400000000003,2.308999999999997,45970
이 글꼴은 사람들에게 ,232.458,234.101,1.643000000000001,45970
서예용 붓이나 펜으로  쓴 것 같다는 느낌을 줍니다.,234.125,237.726,3.6009999999999986,45970
선의 두께가 다릅니다. ,237.75,239.18400000000003,1.4339999999999975,45970
가라몬드처럼 더 전통적인 글꼴은 ,239.208,242.601,3.3930000000000007,45970
오래된 시스템의 영향을 간직하여 ,242.625,244.392,1.766999999999996,45970
이처럼 A의 꼭대기에서 더 가늘어지고 아래로 갈수록 두꺼워지죠.,244.416,248.938,4.521999999999991,45970
이 글꼴은 손으로 쓴 느낌을  주려고 하기 때문입니다.,249.0,251.892,2.891999999999996,45970
"대조적으로, 푸투라는 ",251.916,253.226,1.3100000000000025,45970
사람이 손으로 쓴 느낌을  주지 않도록 디자인되었고,253.25,255.80900000000003,2.558999999999997,45970
기계가 만들어서 기계 문명과  산업 시대에 더 적합한 느낌을 주죠.,255.833,259.382,3.5490000000000066,45970
이 글꼴에서 1927년 푸투라를 개발한 ,259.416,261.476,2.0600000000000023,45970
파울 레너가  도입한 기교를 볼 수 있습니다.,261.5,265.226,3.7259999999999986,45970
여러분이 자세히 보신다면 ,265.25,266.485,1.2350000000000136,45970
동그라미 모양이  수직축과 만나는 형태가,266.791,269.725,2.9340000000000264,45970
조금씩 가늘어지는  모습을 발견할 것입니다.,269.749,272.975,3.2259999999999986,45970
이 방법은 글꼴이 기하학적으로  완벽해 보이도록 디자인하는,272.999,275.906,2.9069999999999823,45970
수백 가지 방법 중 하나입니다. ,275.906,277.82599999999996,1.9200000000000157,45970
비록 수학적으로는 완벽하지 않지만요. ,277.82599999999996,279.684,1.8579999999999472,45970
이러한 작업은 글꼴 디자이너들이 ,279.708,282.101,2.393000000000029,45970
적절한 글꼴을 개발하기 위해  매일 하는 노력입니다.,282.125,284.767,2.641999999999996,45970
같은 시기 유럽과 미국의 디자이너들이 비슷한 시도를 했습니다.,284.791,288.684,3.892999999999972,45970
유럽에서 건너온 몇 가지  훌륭한 사례가 있습니다.,288.708,291.226,2.518000000000029,45970
새로운 시대에 맞는 새로운  글꼴을 만들고자 했습니다.,291.25,294.517,3.266999999999996,45970
독일에서 나온 이 글꼴들은 ,294.541,296.309,1.7679999999999725,45970
푸투라와 몇 가지 측면에서  매우 유사한데,296.333,298.517,2.184000000000026,45970
높낮이나 비율은 다를 것입니다. ,298.541,301.601,3.0600000000000023,45970
그런데 왜 푸투라가 세계를 지배했을까요?,301.625,303.559,1.934000000000026,45970
이 화면에 나온 글꼴의 이름을 보시면 ,303.58299999999997,306.101,2.5179999999999723,45970
몇몇 이름은 발음하기  무척 까다롭습니다.,306.125,308.892,2.766999999999996,45970
"에르바, 카벨 라이트,  벨톨트 그로테스크, 엘레강트 그로테스크",308.916,314.267,5.350999999999999,45970
누구에게나 익숙한 이름은 아닙니다. 그렇죠?,314.291,316.517,2.225999999999999,45970
이 이름을 푸투라와 비교해보시면 ,316.541,319.226,2.6850000000000023,45970
홍보 부서에서 이름을 정말 잘 골랐다는 것을 알 수 있습니다.,319.25,322.517,3.266999999999996,45970
"이 이름이 놀라운 점은, ",322.541,324.267,1.725999999999999,45970
"아시다시피,  이 이름에 들어 있는 의미가",324.291,326.934,2.643000000000029,45970
실제로 미래에 대한 희망과 발상을  일깨운다는 사실입니다.,326.958,330.642,3.6840000000000264,45970
이 이름은 독일에서 미래를 의미하지 않습니다.,330.666,333.19,2.524000000000001,45970
독일어가 아니거든요. ,333.214,334.476,1.2620000000000005,45970
더 넓고 커다란 영역에서 ,334.5,335.976,1.475999999999999,45970
일반적인 사람들이 사용하는  낱말에서 따온 이름입니다.,336.0,339.184,3.183999999999969,45970
이 이름을 미국에서 사용하던 이름과  비교해봅시다.,339.208,342.059,2.8509999999999986,45970
이는 1920년 같은 시기 ,342.083,344.184,2.100999999999999,45970
"미국에서 나온 글꼴이 볼드, 브래쉬, 브래거도시오스입니다.",344.208,347.211,3.0030000000000427,45970
이 이름들은 1920년 대공황이 닥쳐  혼란에 빠졌을 때 주식시장에서,347.211,350.726,3.5149999999999864,45970
사람들이 짓던 표정을  연상하게 합니다.,350.75,352.809,2.058999999999969,45970
푸투라라는 이름이 뭔가  혁신적이라는 생각이 들죠.,352.833,355.726,2.8930000000000287,45970
이제 한 걸음 물러나 글꼴이  사용되는 사례를 보여드리겠습니다.,355.75,359.934,4.183999999999969,45970
이 잡지는 오늘날 대부분이 알고있는 “베니티 페어”입니다.,359.958,363.226,3.2680000000000287,45970
1929년 여름 판의 모습입니다. ,363.25,366.601,3.3509999999999986,45970
여러 측면에서  디자인적인 문제가 없습니다.,366.625,370.017,3.391999999999996,45970
이 잡지는 1920년대의  가장 전형적인 구성입니다.,370.041,372.642,2.600999999999999,45970
중요 인물의 사진이 있습니다. ,372.666,374.767,2.100999999999999,45970
당시 뉴욕 상원의원이던  프랭클린 루스벨트의 사진입니다.,374.791,377.601,2.8100000000000023,45970
모든 요소가 중앙을 기준으로 대칭을 이룹니다.,377.625,380.267,2.641999999999996,45970
